Project_ID,MP_Name,State,Constituency,Allocated_Ceiling,Work_Type,Vendor,Sanctioned_Amount,Bill_Amount,UC_Amount,Cumulative_Sanctioned,Days_to_Completion,Is_Overrun,Is_Duplicate,Is_Delayed,Has_Doc_Mismatch,Duplicate_Group_ID,Ceiling_Breach,Doc_Amount_Gap_Pct,Vendor_Is_Suspect,Model_Risk_Prob,Risk_Score,Risk_Level,Amount_Ratio
MPLAD-4087,SURESH GOPI,Kerala,THRISSUR,147000000.0,Sports Infrastructure,Vendor_009,4972981.57,4972981.57,5037950.78,25082753.0,251,0,0,0,0,,0,1.3,0,0.1437674045519879,0.144,Low,1.66
MPLAD-4088,Suresh Kumar Kashyap SHIMLA,Himachal Pradesh,(SC),153563957.11,Health Sub-Centre,Vendor_016,4013883.77,4013883.77,3978004.1,4013883.77,117,0,0,0,0,,0,0.9,0,0.0003756634342321324,0.0,Low,0.96
MPLAD-4089,Suresh Kumar Kashyap SHIMLA,Himachal Pradesh,(SC),153563957.11,Solar Street Lighting,Vendor_008,2123029.46,2123029.46,2612516.38,6136913.23,209,0,0,0,1,,0,23.1,0,0.05242480812841066,0.711,High,1.42
MPLAD-4090,Suresh Kumar Kashyap SHIMLA,Himachal Pradesh,(SC),153563957.11,Road Construction,Vendor_022,4877845.74,4877845.74,4915260.87,11014758.97,281,0,0,1,0,,0,0.8,1,0.04482373986869164,0.4,Medium,1.39
MPLAD-4091,Suresh Kumar Kashyap SHIMLA,Himachal Pradesh,(SC),153563957.11,Sports Infrastructure,Vendor_022,2492332.15,2492332.15,2481882.85,13507091.12,163,0,0,0,0,,0,0.4,1,0.00041447173578152736,0.4,Medium,0.83
MPLAD-4092,Suresh Kumar Kashyap SHIMLA,Himachal Pradesh,(SC),153563957.11,Drinking Water Supply,Vendor_025,1743612.25,1743612.25,1762687.3,15250703.37,151,0,0,0,0,,0,1.1,0,0.0007171651465496078,0.001,Low,0.79
MPLAD-4093,SURESH KUMAR SHETKAR,Telangana,ZAHIRABAD,147000000.0,School Building,Vendor_022,9846494.87,9846494.87,9764174.04,9846494.87,170,1,0,0,0,,0,0.8,1,0.9475812572654201,0.948,High,1.97
MPLAD-4094,SURESH KUMAR SHETKAR,Telangana,ZAHIRABAD,147000000.0,Road Construction,Vendor_022,3444612.14,3444612.14,3483462.9,13291107.01,163,0,0,0,0,,0,1.1,1,0.0006478648743884057,0.4,Medium,0.98
MPLAD-4095,SURESH KUMAR SHETKAR,Telangana,ZAHIRABAD,147000000.0,Solar Street Lighting,Vendor_017,1270930.55,1270930.55,1248398.51,14562037.56,167,0,0,0,0,,0,1.8,1,0.002956106383578727,0.4,Medium,0.85
MPLAD-4096,SURESH KUMAR SHETKAR,Telangana,ZAHIRABAD,147000000.0,Sports Infrastructure,Vendor_011,3099332.92,3099332.92,3148341.47,17661370.48,192,0,0,0,0,,0,1.6,0,0.0017687628262358323,0.002,Low,1.03
MPLAD-4097,SURESH KUMAR SHETKAR,Telangana,ZAHIRABAD,147000000.0,Road Construction,Vendor_006,2563726.9,2563726.9,2565079.89,20225097.38,152,0,0,0,0,,0,0.1,0,8.307818506318528e-05,0.0,Low,0.73
MPLAD-4098,SURESH KUMAR SHETKAR,Telangana,ZAHIRABAD,147000000.0,Drinking Water Supply,Vendor_003,1629900.52,1629900.52,1642638.43,21854997.9,207,0,0,0,0,,0,0.8,0,0.0004767265642189932,0.0,Low,0.74
MPLAD-4099,Swami Sachchidanandhari Sakshi ji Maharaj,Uttar Pradesh,UNNAO,147000000.0,Sports Infrastructure,Vendor_015,2385470.66,2385470.66,2398679.89,2385470.66,243,0,0,0,0,,0,0.6,0,0.0004179302436378854,0.0,Low,0.8
MPLAD-4100,Swami Sachchidanandhari Sakshi ji Maharaj,Uttar Pradesh,UNNAO,147000000.0,Drinking Water Supply,Vendor_004,3196657.24,3196657.24,3215595.57,5582127.9,235,0,0,0,0,,0,0.6,1,0.05099442448772484,0.4,Medium,1.45
MPLAD-4101,Swami Sachchidanandhari Sakshi ji Maharaj,Uttar Pradesh,UNNAO,147000000.0,Road Construction,Vendor_020,5346056.2,5346056.2,5241476.08,10928184.1,205,0,0,0,0,,0,2.0,0,0.09335242657813769,0.093,Low,1.53
MPLAD-4102,Swami Sachchidanandhari Sakshi ji Maharaj,Uttar Pradesh,UNNAO,147000000.0,School Building,Vendor_008,6054534.9,6054534.9,5960497.35,16982719.0,135,0,0,0,0,,0,1.6,0,0.0049734069241782536,0.005,Low,1.21
MPLAD-4103,Swami Sachchidanandhari Sakshi ji Maharaj,Uttar Pradesh,UNNAO,147000000.0,Solar Street Lighting,Vendor_017,1450594.74,1450594.74,1477804.91,18433313.75,96,0,1,0,0,DUPGRP-4103,0,1.9,1,0.005761137798771858,1.0,High,0.97
MPLAD-4104,Swami Sachchidanandhari Sakshi ji Maharaj,Uttar Pradesh,UNNAO,147000000.0,Solar Street Lighting,Vendor_017,1468612.44,1468612.44,1467115.75,19901926.18,92,0,1,0,0,DUPGRP-4103,0,0.1,1,0.006341954845522185,1.0,High,0.98
MPLAD-4105,Swami Sachchidanandhari Sakshi ji Maharaj,Uttar Pradesh,UNNAO,147000000.0,Health Sub-Centre,Vendor_023,1534819.24,1534819.24,1537830.42,21436745.43,256,0,0,0,0,,0,0.2,0,2.6130984800666388e-05,0.0,Low,0.37
MPLAD-4106,T Sumathy (A) Thamizhachi Thangapandian CHENNAI,Tamil Nadu,SOUTH,147000000.0,Road Construction,Vendor_022,2064956.75,2064956.75,2077019.73,2064956.75,188,0,0,0,0,,0,0.6,1,2.7325857870854347e-05,0.4,Medium,0.59
MPLAD-4107,T Sumathy (A) Thamizhachi Thangapandian CHENNAI,Tamil Nadu,SOUTH,147000000.0,Drinking Water Supply,Vendor_004,3436763.55,3436763.55,3421657.45,5501720.3,138,0,0,0,0,,0,0.4,1,0.08773261623658285,0.4,Medium,1.56
MPLAD-4108,T Sumathy (A) Thamizhachi Thangapandian CHENNAI,Tamil Nadu,SOUTH,147000000.0,Drinking Water Supply,Vendor_009,2644797.64,2644797.64,2602761.54,8146517.94,161,0,0,0,0,,0,1.6,0,0.007970357778481695,0.008,Low,1.2
MPLAD-4109,T Sumathy (A) Thamizhachi Thangapandian CHENNAI,Tamil Nadu,SOUTH,147000000.0,Solar Street Lighting,Vendor_021,1770615.58,1770615.58,1786524.28,9917133.51,285,0,0,1,0,,0,0.9,0,0.029369805850481812,0.029,Low,1.18
MPLAD-4110,T Sumathy (A) Thamizhachi Thangapandian CHENNAI,Tamil Nadu,SOUTH,147000000.0,Health Sub-Centre,Vendor_010,10205883.75,10205883.75,10212582.83,20123017.27,121,1,0,0,0,,0,0.1,0,0.9884718801819748,0.988,High,2.43
MPLAD-4111,T Sumathy (A) Thamizhachi Thangapandian CHENNAI,Tamil Nadu,SOUTH,147000000.0,Drinking Water Supply,Vendor_004,2400209.39,2400209.39,2370506.34,22523226.66,123,0,0,0,0,,0,1.2,1,0.006247442449118705,0.4,Medium,1.09
MPLAD-4112,T Sumathy (A) Thamizhachi Thangapandian CHENNAI,Tamil Nadu,SOUTH,147000000.0,Community Hall,Vendor_005,3617731.99,3617731.99,3658344.58,26140958.64,207,0,0,0,0,,0,1.1,0,0.006529695810541569,0.007,Low,1.29
MPLAD-4113,T Sumathy (A) Thamizhachi Thangapandian CHENNAI,Tamil Nadu,SOUTH,147000000.0,School Building,Vendor_009,6590606.32,6590606.32,6536558.7,32731564.96,81,0,0,0,0,,0,0.8,0,0.024585415414681865,0.025,Low,1.32
MPLAD-4114,TANGELLA UDAY SRINIVAS,Andhra Pradesh,KAKINADA,199417886.76,Community Hall,Vendor_017,3115203.89,3115203.89,3111207.86,3115203.89,198,0,0,0,0,,0,0.1,1,0.002032445678497795,0.4,Medium,1.11
MPLAD-4115,TANGELLA UDAY SRINIVAS,Andhra Pradesh,KAKINADA,199417886.76,Community Hall,Vendor_011,2813118.2,2813118.2,2847025.98,5928322.08,256,0,0,0,0,,0,1.2,0,0.0016067674882891075,0.002,Low,1.0
MPLAD-4116,TANGELLA UDAY SRINIVAS,Andhra Pradesh,KAKINADA,199417886.76,Road Construction,Vendor_014,5410637.5,5410637.5,5422170.42,11338959.58,100,0,0,0,0,,0,0.2,0,0.14104490213830853,0.141,Low,1.55
MPLAD-4117,TANGELLA UDAY SRINIVAS,Andhra Pradesh,KAKINADA,199417886.76,Solar Street Lighting,Vendor_021,1567193.72,1567193.72,1572620.44,12906153.3,30,0,0,0,0,,0,0.3,0,0.025638449374749506,0.026,Low,1.04
MPLAD-4118,TANUJ PUNIA,Uttar Pradesh,BARABANKI(SC),148198170.11,Solar Street Lighting,Vendor_012,1560383.86,1560383.86,1576269.92,1560383.86,113,0,0,0,0,,0,1.0,0,0.0064623852091687545,0.006,Low,1.04
MPLAD-4119,TANUJ PUNIA,Uttar Pradesh,BARABANKI(SC),148198170.11,Sports Infrastructure,Vendor_016,2353201.79,2353201.79,2325489.52,3913585.65,159,0,0,0,0,,0,1.2,0,0.0003026316049827292,0.0,Low,0.78
MPLAD-4120,TANUJ PUNIA,Uttar Pradesh,BARABANKI(SC),148198170.11,Health Sub-Centre,Vendor_006,2455185.26,2455185.26,2447638.17,6368770.9,197,0,1,0,0,DUPGRP-4120,0,0.3,0,2.1480624895165948e-05,0.75,High,0.58
MPLAD-4121,TANUJ PUNIA,Uttar Pradesh,BARABANKI(SC),148198170.11,Health Sub-Centre,Vendor_006,2502288.74,2502288.74,2506215.12,8871059.64,199,0,1,0,0,DUPGRP-4120,0,0.2,0,2.4334937420923358e-05,0.75,High,0.6
MPLAD-4122,TARIQ ANWAR,Bihar,KATIHAR,147000000.0,Road Construction,Vendor_002,1565150.36,1565150.36,1589440.57,1565150.36,333,0,0,1,0,,0,1.6,0,0.0006695287248800624,0.001,Low,0.45
MPLAD-4123,TARIQ ANWAR,Bihar,KATIHAR,147000000.0,Health Sub-Centre,Vendor_004,6412791.52,6412791.52,6512535.13,7977941.88,249,0,0,0,0,,0,1.6,1,0.17210260215127546,0.4,Medium,1.53
MPLAD-4124,TARIQ ANWAR,Bihar,KATIHAR,147000000.0,Sports Infrastructure,Vendor_020,6253347.43,6253347.43,6195675.96,14231289.3,262,1,0,0,0,,0,0.9,0,0.7137415899229147,0.714,High,2.08
MPLAD-4125,TARIQ ANWAR,Bihar,KATIHAR,147000000.0,Health Sub-Centre,Vendor_014,3808927.55,3808927.55,3747699.28,18040216.85,87,0,0,0,0,,0,1.6,0,0.0004154270988914536,0.0,Low,0.91
MPLAD-4126,TARIQ ANWAR,Bihar,KATIHAR,147000000.0,Road Construction,Vendor_020,1992450.83,1992450.83,1985138.44,20032667.68,214,0,0,0,0,,0,0.4,0,3.323695033335312e-05,0.0,Low,0.57
MPLAD-4127,Thalikkottai Rajuthevar Baalu,Tamil Nadu,SRIPERUMBUDUR,196905535.11,Drinking Water Supply,Vendor_023,2325396.98,2325396.98,3231876.1,2325396.98,81,0,0,0,1,,0,39.0,0,0.010119459995185306,0.85,High,1.06
MPLAD-4128,Thalikkottai Rajuthevar Baalu,Tamil Nadu,SRIPERUMBUDUR,196905535.11,Sports Infrastructure,Vendor_022,3320461.62,3320461.62,3314066.35,5645858.6,115,0,0,0,0,,0,0.2,1,0.006083268115390484,0.4,Medium,1.11
MPLAD-4129,Thalikkottai Rajuthevar Baalu,Tamil Nadu,SRIPERUMBUDUR,196905535.11,Road Construction,Vendor_015,2603460.49,2603460.49,2620902.96,8249319.09,82,0,0,0,0,,0,0.7,0,0.0004735474601599429,0.0,Low,0.74
MPLAD-4130,Thalikkottai Rajuthevar Baalu,Tamil Nadu,SRIPERUMBUDUR,196905535.11,Drinking Water Supply,Vendor_018,2711138.42,2711138.42,2697043.47,10960457.51,193,0,0,0,0,,0,0.5,0,0.008902422861871968,0.009,Low,1.23
MPLAD-4131,Thalikkottai Rajuthevar Baalu,Tamil Nadu,SRIPERUMBUDUR,196905535.11,Health Sub-Centre,Vendor_018,2170858.98,2170858.98,2209552.61,13131316.49,219,0,0,0,0,,0,1.8,0,2.1453227591641116e-05,0.0,Low,0.52
MPLAD-4132,Thalikkottai Rajuthevar Baalu,Tamil Nadu,SRIPERUMBUDUR,196905535.11,Community Hall,Vendor_023,2950173.45,2950173.45,2914782.89,16081489.94,136,0,0,0,0,,0,1.2,0,0.0032904836649863584,0.003,Low,1.05
MPLAD-4133,Thalikkottai Rajuthevar Baalu,Tamil Nadu,SRIPERUMBUDUR,196905535.11,Solar Street Lighting,Vendor_009,2238376.86,2238376.86,2253729.94,18319866.8,136,0,0,0,0,,0,0.7,0,0.040335856234360035,0.04,Low,1.49
MPLAD-4134,THANGA TAMILSELVAN,Tamil Nadu,THENI,167755939.81,Road Construction,Vendor_023,5018246.83,5018246.83,5047481.07,5018246.83,274,0,0,1,0,,0,0.6,0,0.05734466903367295,0.057,Low,1.43
MPLAD-4135,THANGA TAMILSELVAN,Tamil Nadu,THENI,167755939.81,Drinking Water Supply,Vendor_006,2466867.78,2466867.78,2912555.26,7485114.61,124,0,0,0,1,,0,18.1,0,0.007348736325258365,0.661,High,1.12
MPLAD-4136,THANGA TAMILSELVAN,Tamil Nadu,THENI,167755939.81,Solar Street Lighting,Vendor_007,1694906.31,1694906.31,1712064.42,9180020.92,288,0,0,1,0,,0,1.0,0,0.024741358900881756,0.025,Low,1.13
MPLAD-4137,THARANIVENTHAN M S,Tamil Nadu,ARANI,168337124.35,School Building,Vendor_015,4650016.81,4650016.81,4703718.61,4650016.81,132,0,0,0,0,,0,1.2,0,0.00021704214868329888,0.0,Low,0.93
MPLAD-4138,THARANIVENTHAN M S,Tamil Nadu,ARANI,168337124.35,Solar Street Lighting,Vendor_005,50000.0,50000.0,49486.03,4700016.81,259,0,0,0,0,,0,1.0,0,0.0004349655145000301,0.0,Low,0.03
MPLAD-4139,THARANIVENTHAN M S,Tamil Nadu,ARANI,168337124.35,Drinking Water Supply,Vendor_025,1351414.7,1351414.7,1357057.33,6051431.51,268,0,0,0,0,,0,0.4,0,0.00123796631330888,0.001,Low,0.61
MPLAD-4140,THARANIVENTHAN M S,Tamil Nadu,ARANI,168337124.35,Road Construction,Vendor_016,4616612.92,4616612.92,4591386.77,10668044.43,198,0,0,0,0,,0,0.5,0,0.014478895854343388,0.014,Low,1.32
MPLAD-4141,Thiru Dayanidhi Maran CHENNAI,Tamil Nadu,CENTRAL,147000000.0,Community Hall,Vendor_006,2883444.23,2883444.23,2910717.86,2883444.23,132,0,0,0,0,,0,0.9,0,0.0030935654558250122,0.003,Low,1.03
MPLAD-4142,Thiru Dayanidhi Maran CHENNAI,Tamil Nadu,CENTRAL,147000000.0,Health Sub-Centre,Vendor_018,1587572.08,1587572.08,1613063.3,4471016.31,197,0,0,0,0,,0,1.6,0,4.974287588289217e-06,0.0,Low,0.38
MPLAD-4143,Thiru Dayanidhi Maran CHENNAI,Tamil Nadu,CENTRAL,147000000.0,Solar Street Lighting,Vendor_002,2470509.79,2470509.79,2469710.19,6941526.11,142,0,0,0,0,,0,0.0,0,0.07924396149959263,0.079,Low,1.65
MPLAD-4144,Thirumaa Valavan Thol,Tamil Nadu,CHIDAMBARAM(SC),147000000.0,School Building,Vendor_024,4899843.77,4899843.77,4933929.56,4899843.77,223,0,0,0,0,,0,0.7,0,0.0004289483490018458,0.0,Low,0.98
MPLAD-4145,Thirumaa Valavan Thol,Tamil Nadu,CHIDAMBARAM(SC),147000000.0,Health Sub-Centre,Vendor_004,5370267.35,5370267.35,5444688.88,10270111.12,91,0,0,0,0,,0,1.4,1,0.008167147288600496,0.4,Medium,1.28
MPLAD-4146,Thirumaa Valavan Thol,Tamil Nadu,CHIDAMBARAM(SC),147000000.0,Road Construction,Vendor_022,4788361.78,4788361.78,4760729.77,15058472.9,200,0,0,0,0,,0,0.6,1,0.022781375504126816,0.4,Medium,1.37
MPLAD-4147,Thirumaa Valavan Thol,Tamil Nadu,CHIDAMBARAM(SC),147000000.0,Sports Infrastructure,Vendor_001,2576203.72,2576203.72,2622785.59,17634676.62,148,0,1,0,0,DUPGRP-4147,0,1.8,0,0.0005866929166922695,0.75,High,0.86
MPLAD-4148,Thirumaa Valavan Thol,Tamil Nadu,CHIDAMBARAM(SC),147000000.0,Sports Infrastructure,Vendor_001,2608951.74,2608951.74,2631775.6,20243628.36,149,0,1,0,0,DUPGRP-4147,0,0.9,0,0.0006299577004351897,0.75,High,0.87
MPLAD-4149,Thirumaa Valavan Thol,Tamil Nadu,CHIDAMBARAM(SC),147000000.0,Road Construction,Vendor_004,4062134.88,4062134.88,4010377.95,24305763.24,186,0,0,0,0,,0,1.3,1,0.00323382574399334,0.4,Medium,1.16
MPLAD-4150,TOKHAN SAHU,Chhattisgarh,BILASPUR,147000000.0,Drinking Water Supply,Vendor_022,1484828.65,1484828.65,1465169.1,1484828.65,191,0,0,0,0,,0,1.3,1,0.00028824543484901976,0.4,Medium,0.67
MPLAD-4151,TOKHAN SAHU,Chhattisgarh,BILASPUR,147000000.0,Community Hall,Vendor_004,2567079.22,2567079.22,2558757.05,4051907.87,201,0,0,0,0,,0,0.3,1,0.0005716350264997629,0.4,Medium,0.92
MPLAD-4152,TOKHAN SAHU,Chhattisgarh,BILASPUR,147000000.0,School Building,Vendor_003,7801938.46,7801938.46,7947714.97,11853846.33,129,0,0,0,0,,0,1.9,0,0.21178751381195207,0.212,Low,1.56
MPLAD-4153,TRIVENDRA SINGH RAWAT,Uttarakhand,HARDWAR,147000000.0,Road Construction,Vendor_017,392031.41,392031.41,394533.73,392031.41,139,0,0,0,0,,0,0.6,1,1.7059131581460964e-06,0.4,Medium,0.11
MPLAD-4154,TRIVENDRA SINGH RAWAT,Uttarakhand,HARDWAR,147000000.0,Solar Street Lighting,Vendor_022,582050.15,582050.15,572785.77,974081.56,70,0,0,0,0,,0,1.6,1,0.001413540330955587,0.4,Medium,0.39
MPLAD-4155,TRIVENDRA SINGH RAWAT,Uttarakhand,HARDWAR,147000000.0,Drinking Water Supply,Vendor_014,3355640.62,3355640.62,3318877.82,4329722.17,217,0,0,0,0,,0,1.1,0,0.06427009929857645,0.064,Low,1.53
MPLAD-4156,TRIVENDRA SINGH RAWAT,Uttarakhand,HARDWAR,147000000.0,Drinking Water Supply,Vendor_015,2679554.93,2679554.93,2726421.59,7009277.1,201,0,0,0,0,,0,1.7,0,0.008396387576127345,0.008,Low,1.22
MPLAD-4157,TRIVENDRA SINGH RAWAT,Uttarakhand,HARDWAR,147000000.0,Sports Infrastructure,Vendor_011,4606927.03,4606927.03,4636098.25,11616204.13,265,0,0,0,0,,0,0.6,0,0.05911683878670328,0.059,Low,1.54
MPLAD-4158,TRIVENDRA SINGH RAWAT,Uttarakhand,HARDWAR,147000000.0,School Building,Vendor_007,2998627.93,2998627.93,3023891.43,14614832.06,279,0,0,1,0,,0,0.8,0,6.087993072943877e-05,0.0,Low,0.6
MPLAD-4159,UJJWAL RAMAN SINGH,Uttar Pradesh,ALLAHABAD,147000000.0,Health Sub-Centre,Vendor_024,2923907.96,2923907.96,2951119.2,2923907.96,325,0,0,1,0,,0,0.9,0,0.001555236310419171,0.002,Low,0.7
MPLAD-4160,UJJWAL RAMAN SINGH,Uttar Pradesh,ALLAHABAD,147000000.0,Health Sub-Centre,Vendor_022,6165763.99,6165763.99,6215556.2,9089671.94,123,0,0,0,0,,0,0.8,1,0.039284172116234466,0.4,Medium,1.47
MPLAD-4161,UJJWAL RAMAN SINGH,Uttar Pradesh,ALLAHABAD,147000000.0,Road Construction,Vendor_022,3905127.47,3905127.47,3913823.86,12994799.41,177,0,0,0,0,,0,0.2,1,0.0020943123328455455,0.4,Medium,1.12
MPLAD-4162,UJJWAL RAMAN SINGH,Uttar Pradesh,ALLAHABAD,147000000.0,Solar Street Lighting,Vendor_007,960827.6,960827.6,963437.14,13955627.01,270,0,0,0,0,,0,0.3,0,0.004124068723210841,0.004,Low,0.64
MPLAD-4163,UJJWAL RAMAN SINGH,Uttar Pradesh,ALLAHABAD,147000000.0,Drinking Water Supply,Vendor_021,3921272.04,3921272.04,3931349.7,17876899.05,233,0,0,0,0,,0,0.3,0,0.28906444756271504,0.289,Low,1.78
MPLAD-4164,UJJWAL RAMAN SINGH,Uttar Pradesh,ALLAHABAD,147000000.0,School Building,Vendor_017,4955429.22,4955429.22,4910636.73,22832328.28,255,0,1,0,0,DUPGRP-4164,0,0.9,1,0.0008128525762203095,1.0,High,0.99
MPLAD-4165,UJJWAL RAMAN SINGH,Uttar Pradesh,ALLAHABAD,147000000.0,School Building,Vendor_017,5093271.98,5093271.98,5106212.15,27925600.25,259,0,1,0,0,DUPGRP-4164,0,0.3,1,0.001139413292730745,1.0,High,1.02
MPLAD-4166,UMMEDA RAM BENIWAL,Rajasthan,BARMER,147000000.0,Road Construction,Vendor_020,2356371.15,2356371.15,3039249.04,2356371.15,206,0,0,0,1,,0,29.0,0,6.261827589352351e-05,0.77,High,0.67
MPLAD-4167,UMMEDA RAM BENIWAL,Rajasthan,BARMER,147000000.0,Solar Street Lighting,Vendor_009,1457642.75,1457642.75,1476874.24,3814013.9,68,0,0,0,0,,0,1.3,0,0.00922002263825289,0.009,Low,0.97
MPLAD-4168,UMMEDA RAM BENIWAL,Rajasthan,BARMER,147000000.0,Drinking Water Supply,Vendor_007,3349766.51,3349766.51,3287764.84,7163780.41,211,0,0,0,0,,0,1.9,0,0.060587091937186054,0.061,Low,1.52
MPLAD-4169,UMMEDA RAM BENIWAL,Rajasthan,BARMER,147000000.0,Health Sub-Centre,Vendor_010,5703087.43,5703087.43,5705636.45,12866867.84,168,0,0,0,0,,0,0.0,0,0.017855773534147933,0.018,Low,1.36
MPLAD-4170,UMMEDA RAM BENIWAL,Rajasthan,BARMER,147000000.0,Sports Infrastructure,Vendor_006,2475186.14,2475186.14,2443522.21,15342053.98,156,0,0,0,0,,0,1.3,0,0.0004201862371986893,0.0,Low,0.83
MPLAD-4171,UMMEDA RAM BENIWAL,Rajasthan,BARMER,147000000.0,Solar Street Lighting,Vendor_006,1900226.13,1900226.13,1895191.5,17242280.12,181,0,0,0,0,,0,0.3,0,0.020914520414896793,0.021,Low,1.27
MPLAD-4172,UTKARSH VERMA MADHUR,Uttar Pradesh,KHERI,147000000.0,Sports Infrastructure,Vendor_009,2719782.59,2719782.59,2703974.41,2719782.59,213,0,1,0,0,DUPGRP-4172,0,0.6,0,0.0007053927570534014,0.75,High,0.91
MPLAD-4173,UTKARSH VERMA MADHUR,Uttar Pradesh,KHERI,147000000.0,Sports Infrastructure,Vendor_023,2767716.11,2767716.11,2783631.8,5487498.7,214,0,1,0,0,DUPGRP-4172,0,0.6,0,0.0007960865671974495,0.75,High,0.92
MPLAD-4174,UTKARSH VERMA MADHUR,Uttar Pradesh,KHERI,147000000.0,Health Sub-Centre,Vendor_004,6556840.58,6556840.58,6608667.03,12044339.28,176,0,0,0,0,,0,0.8,1,0.1291565202702237,0.4,Medium,1.56
MPLAD-4175,UTKARSH VERMA MADHUR,Uttar Pradesh,KHERI,147000000.0,Sports Infrastructure,Vendor_017,2633312.46,2633312.46,2585793.8,14677651.74,198,0,0,0,0,,0,1.8,1,0.0005431425149831312,0.4,Medium,0.88
MPLAD-4176,UTKARSH VERMA MADHUR,Uttar Pradesh,KHERI,147000000.0,Road Construction,Vendor_025,4395948.88,4395948.88,4311141.03,19073600.62,237,1,0,0,0,,0,1.9,0,0.011101631474031108,0.011,Low,1.26
MPLAD-4177,UTKARSH VERMA MADHUR,Uttar Pradesh,KHERI,147000000.0,Drinking Water Supply,Vendor_008,2085043.91,2085043.91,2095873.14,21158644.52,30,0,0,0,0,,0,0.5,0,0.013719941868417075,0.014,Low,0.95
MPLAD-4178,UTKARSH VERMA MADHUR,Uttar Pradesh,KHERI,147000000.0,Solar Street Lighting,Vendor_004,2042216.79,2042216.79,2015256.26,23200861.31,170,0,0,0,0,,0,1.3,1,0.028732060874148695,0.4,Medium,1.36
MPLAD-4179,UTKARSH VERMA MADHUR,Uttar Pradesh,KHERI,147000000.0,Drinking Water Supply,Vendor_012,2623748.51,2623748.51,2664105.06,25824609.82,93,0,0,0,0,,0,1.5,0,0.01698328567055575,0.017,Low,1.19
MPLAD-4180,UTKARSH VERMA MADHUR,Uttar Pradesh,KHERI,147000000.0,School Building,Vendor_019,5268695.9,5268695.9,5186731.21,31093305.72,236,0,0,0,0,,0,1.6,0,0.0011240654225481979,0.001,Low,1.05
MPLAD-4181,V S Matheswaran,Tamil Nadu,NAMAKKAL,162539930.11,Health Sub-Centre,Vendor_020,3585864.21,3585864.21,3523855.2,3585864.21,209,0,0,0,0,,0,1.7,0,0.00025390382506885773,0.0,Low,0.85
MPLAD-4182,V S Matheswaran,Tamil Nadu,NAMAKKAL,162539930.11,School Building,Vendor_022,6354374.83,6354374.83,6312745.56,9940239.04,118,0,0,0,0,,0,0.7,1,0.011029866879183704,0.4,Medium,1.27
MPLAD-4183,V S Matheswaran,Tamil Nadu,NAMAKKAL,162539930.11,Road Construction,Vendor_001,4444232.08,4444232.08,4379257.79,14384471.12,215,0,0,0,0,,0,1.5,0,0.010341271192342768,0.01,Low,1.27
MPLAD-4184,V S Matheswaran,Tamil Nadu,NAMAKKAL,162539930.11,Solar Street Lighting,Vendor_008,3540277.6,3540277.6,3469506.16,17924748.73,234,1,0,0,0,,0,2.0,0,0.8053730549896277,0.805,High,2.36
MPLAD-4185,V S Matheswaran,Tamil Nadu,NAMAKKAL,162539930.11,Drinking Water Supply,Vendor_009,683000.78,683000.78,681710.05,18607749.5,169,0,0,0,0,,0,0.2,0,4.0544282369632345e-05,0.0,Low,0.31
MPLAD-4186,V S Matheswaran,Tamil Nadu,NAMAKKAL,162539930.11,Health Sub-Centre,Vendor_015,4679822.61,4679822.61,4760959.5,23287572.11,154,0,0,0,0,,0,1.7,0,0.0014738661089425285,0.001,Low,1.11
MPLAD-4187,V S Matheswaran,Tamil Nadu,NAMAKKAL,162539930.11,Community Hall,Vendor_022,5110009.89,5110009.89,5141481.89,28397582.0,209,0,0,0,0,,0,0.6,1,0.2012288568354178,0.4,Medium,1.83
MPLAD-4188,V S Matheswaran,Tamil Nadu,NAMAKKAL,162539930.11,Drinking Water Supply,Vendor_024,2298435.75,2298435.75,2256940.33,30696017.76,89,0,0,0,0,,0,1.8,0,0.008359226414227598,0.008,Low,1.04
MPLAD-4189,V. SOMANNA,Karnataka,TUMKUR,147000000.0,Drinking Water Supply,Vendor_017,2732546.44,2732546.44,2777554.92,2732546.44,228,0,0,0,0,,0,1.6,1,0.012981737991147286,0.4,Medium,1.24
MPLAD-4190,V. SOMANNA,Karnataka,TUMKUR,147000000.0,Health Sub-Centre,Vendor_003,2225306.29,2225306.29,2212400.84,4957852.73,115,0,0,0,0,,0,0.6,0,1.4166337007716372e-05,0.0,Low,0.53
MPLAD-4191,V. SOMANNA,Karnataka,TUMKUR,147000000.0,Health Sub-Centre,Vendor_023,4306865.64,4306865.64,4247092.82,9264718.37,63,0,0,0,0,,0,1.4,0,0.0017773788641614343,0.002,Low,1.03
MPLAD-4192,V. SOMANNA,Karnataka,TUMKUR,147000000.0,Health Sub-Centre,Vendor_024,4026021.84,4026021.84,4010037.47,13290740.21,62,0,0,0,0,,0,0.4,0,0.0011326200255479689,0.001,Low,0.96
MPLAD-4193,Vaithilingam Ve,Puducherry,Puducherry,209368972.11,Solar Street Lighting,Vendor_001,1777677.46,1777677.46,1748802.15,1777677.46,196,0,0,0,0,,0,1.6,0,0.01694665932268276,0.017,Low,1.19
MPLAD-4194,Vaithilingam Ve,Puducherry,Puducherry,209368972.11,Drinking Water Supply,Vendor_025,1755114.59,1755114.59,1735179.31,3532792.06,114,0,0,0,0,,0,1.1,0,0.0014105735238284654,0.001,Low,0.8
